Conditions,Elevation,Humidity,Latitude,Location,Longitude,Pressure,Temperature,Time
Humid and Partly Cloudy,9.259319305419922,0.58,13.0826802,"Chennai,India",80.2707184,1012.54,92.39,1489905000
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1489908600
Humid,9.259319305419922,0.68,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1489912200
Humid and Partly Cloudy,9.259319305419922,0.61,13.0826802,"Chennai,India",80.2707184,1010.22,91.42,1489915800
Humid,9.259319305419922,0.66,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1489919400
Humid,9.259319305419922,0.66,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1489923000
Humid and Partly Cloudy,9.259319305419922,0.72,13.0826802,"Chennai,India",80.2707184,1009.46,86.97,1489926600
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1489930200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1489933800
Humid and Partly Cloudy,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1011.43,83.92,1489937400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1489941000
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1489944600
Humid and Partly Cloudy,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1012.67,81.44,1490466600
Humid,9.259319305419922,0.77,13.0826802,"Chennai,India",80.2707184,1000.0,81.0,1490470200
Clear,9.259319305419922,0.79,13.0826802,"Chennai,India",80.2707184,1000.0,79.0,1490473800
Humid and Partly Cloudy,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1010.77,76.92,1490477400
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,77.0,1490481000
Clear,9.259319305419922,0.9,13.0826802,"Chennai,India",80.2707184,1000.0,75.0,1490484600
Partly Cloudy,9.259319305419922,0.87,13.0826802,"Chennai,India",80.2707184,1011.17,76.1,1490488200
Humid and Foggy,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,77.0,1490491800
Humid and Foggy,9.259319305419922,0.74,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1490495400
Humid,9.259319305419922,0.74,13.0826802,"Chennai,India",80.2707184,1013.16,81.72,1490499000
Humid,9.259319305419922,0.56,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1490502600
Clear,9.259319305419922,0.44,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1490506200
Clear,9.259319305419922,0.49,13.0826802,"Chennai,India",80.2707184,1012.62,91.84,1490509800
Clear,9.259319305419922,0.47,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1490513400
Humid,9.259319305419922,0.56,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1490517000
Clear,9.259319305419922,0.49,13.0826802,"Chennai,India",80.2707184,1010.15,91.38,1490520600
Clear,9.259319305419922,0.55,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1490524200
Clear,9.259319305419922,0.59,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1490527800
Clear,9.259319305419922,0.55,13.0826802,"Chennai,India",80.2707184,1009.81,86.64,1490531400
Clear,9.259319305419922,0.67,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1490535000
Humid,9.259319305419922,0.72,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1490538600
Humid,9.259319305419922,0.72,13.0826802,"Chennai,India",80.2707184,1012.22,81.92,1490542200
Humid,9.259319305419922,0.72,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1490545800
Humid,9.259319305419922,0.72,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1490549400
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1010.49,82.21,1491071400
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1491075000
Humid,9.259319305419922,0.88,13.0826802,"Chennai,India",80.2707184,1000.0,81.0,1491078600
Humid and Partly Cloudy,9.259319305419922,0.88,13.0826802,"Chennai,India",80.2707184,1009.38,81.0,1491082200
Humid,9.259319305419922,0.94,13.0826802,"Chennai,India",80.2707184,1000.0,79.0,1491085800
Humid,9.259319305419922,0.88,13.0826802,"Chennai,India",80.2707184,1000.0,81.0,1491089400
Humid and Partly Cloudy,9.259319305419922,0.84,13.0826802,"Chennai,India",80.2707184,1009.83,80.15,1491093000
Humid,9.259319305419922,0.88,13.0826802,"Chennai,India",80.2707184,1000.0,81.0,1491096600
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1491100200
Humid and Partly Cloudy,9.259319305419922,0.79,13.0826802,"Chennai,India",80.2707184,1011.54,84.42,1491103800
Humid,9.259319305419922,0.62,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1491107400
Humid,9.259319305419922,0.56,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1491111000
Humid and Partly Cloudy,9.259319305419922,0.55,13.0826802,"Chennai,India",80.2707184,1010.53,94.22,1491114600
Clear,9.259319305419922,0.42,13.0826802,"Chennai,India",80.2707184,1000.0,99.0,1491118200
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1491121800
Humid and Partly Cloudy,9.259319305419922,0.52,13.0826802,"Chennai,India",80.2707184,1007.15,95.46,1491125400
Humid,9.259319305419922,0.56,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1491129000
Humid,9.259319305419922,0.66,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1491132600
Humid,9.259319305419922,0.64,13.0826802,"Chennai,India",80.2707184,1007.0,89.46,1491136200
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491139800
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491143400
Humid,9.259319305419922,0.76,13.0826802,"Chennai,India",80.2707184,1009.66,85.64,1491147000
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1491150600
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1491154200
Humid and Partly Cloudy,9.259319305419922,0.86,13.0826802,"Chennai,India",80.2707184,1009.66,83.79,1491676200
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1491679800
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1491683400
Humid and Mostly Cloudy,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1008.19,83.72,1491687000
Humid,9.259319305419922,0.91,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1491690600
Humid,9.259319305419922,0.91,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1491694200
Humid and Partly Cloudy,9.259319305419922,0.88,13.0826802,"Chennai,India",80.2707184,1008.81,81.84,1491697800
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1491701400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491705000
Humid and Partly Cloudy,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1010.51,86.15,1491708600
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1491712200
Humid,9.259319305419922,0.52,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1491715800
Humid and Partly Cloudy,9.259319305419922,0.57,13.0826802,"Chennai,India",80.2707184,1009.9,93.38,1491719400
Humid,9.259319305419922,0.53,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1491723000
Humid,9.259319305419922,0.57,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1491726600
Humid and Partly Cloudy,9.259319305419922,0.54,13.0826802,"Chennai,India",80.2707184,1006.79,96.92,1491730200
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1491733800
Humid,9.259319305419922,0.64,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1491737400
Humid and Partly Cloudy,9.259319305419922,0.64,13.0826802,"Chennai,India",80.2707184,1006.41,90.02,1491741000
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491744600
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491748200
Humid and Partly Cloudy,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1008.45,85.79,1491751800
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491755400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1491759000
Humid and Partly Cloudy,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1006.94,83.87,1492281000
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1492284600
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1492288200
Humid and Partly Cloudy,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1006.03,83.64,1492291800
Humid,9.259319305419922,0.91,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1492295400
Humid,9.259319305419922,0.91,13.0826802,"Chennai,India",80.2707184,1000.0,82.0,1492299000
Humid and Partly Cloudy,9.259319305419922,0.89,13.0826802,"Chennai,India",80.2707184,1005.71,81.9,1492302600
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1492306200
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492309800
Humid and Partly Cloudy,9.259319305419922,0.71,13.0826802,"Chennai,India",80.2707184,1006.86,88.09,1492313400
Humid,9.259319305419922,0.49,13.0826802,"Chennai,India",80.2707184,1000.0,95.0,1492317000
Humid,9.259319305419922,0.46,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1492320600
Humid,9.259319305419922,0.44,13.0826802,"Chennai,India",80.2707184,1006.24,99.62,1492324200
Clear,9.259319305419922,0.36,13.0826802,"Chennai,India",80.2707184,1000.0,102.0,1492327800
Clear,9.259319305419922,0.26,13.0826802,"Chennai,India",80.2707184,1000.0,106.0,1492331400
Humid,9.259319305419922,0.46,13.0826802,"Chennai,India",80.2707184,1003.65,102.5,1492335000
Humid,9.259319305419922,0.64,13.0826802,"Chennai,India",80.2707184,1000.0,95.0,1492338600
Humid,9.259319305419922,0.68,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1492342200
Humid,9.259319305419922,0.7,13.0826802,"Chennai,India",80.2707184,1003.12,91.38,1492345800
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1492349400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492353000
Humid,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1005.39,87.85,1492356600
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492360200
Humid,9.259319305419922,0.83,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492363800
Humid,9.259319305419922,0.76,13.0826802,"Chennai,India",80.2707184,1007.54,87.86,1492885800
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492889400
Humid,9.259319305419922,0.7,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492893000
Humid and Partly Cloudy,9.259319305419922,0.73,13.0826802,"Chennai,India",80.2707184,1005.75,87.43,1492896600
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1492900200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1492903800
Humid,9.259319305419922,0.83,13.0826802,"Chennai,India",80.2707184,1006.54,84.56,1492907400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1492911000
Humid,9.259319305419922,0.7,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1492914600
Humid and Partly Cloudy,9.259319305419922,0.63,13.0826802,"Chennai,India",80.2707184,1008.64,91.29,1492918200
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1492921800
Humid,9.259319305419922,0.42,13.0826802,"Chennai,India",80.2707184,1000.0,100.0,1492925400
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1007.82,99.16,1492929000
Humid,9.259319305419922,0.49,13.0826802,"Chennai,India",80.2707184,1000.0,102.0,1492932600
Humid,9.259319305419922,0.52,13.0826802,"Chennai,India",80.2707184,1000.0,100.0,1492936200
Humid and Partly Cloudy,9.259319305419922,0.47,13.0826802,"Chennai,India",80.2707184,1005.08,100.51,1492939800
Humid,9.259319305419922,0.57,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1492943400
Humid,9.259319305419922,0.64,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1492947000
Humid and Partly Cloudy,9.259319305419922,0.68,13.0826802,"Chennai,India",80.2707184,1004.3,91.4,1492950600
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492954200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492957800
Humid and Partly Cloudy,9.259319305419922,0.78,13.0826802,"Chennai,India",80.2707184,1006.9,87.98,1492961400
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492965000
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1492968600
Humid and Partly Cloudy,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1010.29,85.99,1493490600
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1493494200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1493497800
Humid and Partly Cloudy,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1008.65,85.57,1493501400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1493505000
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,84.0,1493508600
Humid and Partly Cloudy,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1009.65,85.15,1493512200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1493515800
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1493519400
Humid and Partly Cloudy,9.259319305419922,0.68,13.0826802,"Chennai,India",80.2707184,1011.13,88.69,1493523000
Humid,9.259319305419922,0.53,13.0826802,"Chennai,India",80.2707184,1000.0,95.0,1493526600
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1493530200
Humid and Partly Cloudy,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1009.36,96.69,1493533800
Humid,9.259319305419922,0.52,13.0826802,"Chennai,India",80.2707184,1000.0,100.0,1493537400
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1000.0,99.0,1493541000
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1006.68,97.31,1493544600
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1493548200
Humid,9.259319305419922,0.64,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1493551800
Humid and Partly Cloudy,9.259319305419922,0.67,13.0826802,"Chennai,India",80.2707184,1006.35,89.69,1493555400
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1493559000
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1493562600
Humid and Partly Cloudy,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1007.78,86.06,1493566200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1493569800
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1493573400
Humid,9.259319305419922,0.81,13.0826802,"Chennai,India",80.2707184,1011.3,86.13,1494095400
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494099000
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494102600
Humid and Partly Cloudy,9.259319305419922,0.82,13.0826802,"Chennai,India",80.2707184,1010.35,85.79,1494106200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494109800
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494113400
Humid and Partly Cloudy,9.259319305419922,0.79,13.0826802,"Chennai,India",80.2707184,1011.0,85.64,1494117000
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494120600
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494124200
Humid and Partly Cloudy,9.259319305419922,0.69,13.0826802,"Chennai,India",80.2707184,1012.25,89.91,1494127800
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1494131400
Humid,9.259319305419922,0.46,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1494135000
Humid and Partly Cloudy,9.259319305419922,0.53,13.0826802,"Chennai,India",80.2707184,1010.75,96.51,1494138600
Humid,9.259319305419922,0.47,13.0826802,"Chennai,India",80.2707184,1000.0,99.0,1494142200
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1494145800
Humid and Partly Cloudy,9.259319305419922,0.52,13.0826802,"Chennai,India",80.2707184,1008.5,95.85,1494149400
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,93.0,1494153000
Humid,9.259319305419922,0.68,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1494156600
Humid and Partly Cloudy,9.259319305419922,0.69,13.0826802,"Chennai,India",80.2707184,1008.33,89.74,1494160200
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494163800
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494167400
Humid and Partly Cloudy,9.259319305419922,0.76,13.0826802,"Chennai,India",80.2707184,1010.79,87.51,1494171000
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494174600
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494178200
Humid and Partly Cloudy,9.259319305419922,0.76,13.0826802,"Chennai,India",80.2707184,1007.65,87.64,1494700200
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494703800
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494707400
Humid and Partly Cloudy,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1006.3,85.78,1494711000
Humid,9.259319305419922,0.8,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494714600
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494718200
Humid and Partly Cloudy,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1006.34,84.46,1494721800
Humid,9.259319305419922,0.85,13.0826802,"Chennai,India",80.2707184,1000.0,86.0,1494725400
Humid,9.259319305419922,0.7,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1494729000
Humid and Partly Cloudy,9.259319305419922,0.67,13.0826802,"Chennai,India",80.2707184,1007.16,89.88,1494732600
Humid,9.259319305419922,0.53,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1494736200
Humid,9.259319305419922,0.5,13.0826802,"Chennai,India",80.2707184,1000.0,99.0,1494739800
Humid and Partly Cloudy,9.259319305419922,0.46,13.0826802,"Chennai,India",80.2707184,1005.91,100.48,1494743400
Clear,9.259319305419922,0.36,13.0826802,"Chennai,India",80.2707184,1000.0,104.0,1494747000
Humid,9.259319305419922,0.52,13.0826802,"Chennai,India",80.2707184,1000.0,100.0,1494750600
Humid and Partly Cloudy,9.259319305419922,0.51,13.0826802,"Chennai,India",80.2707184,1003.0,99.39,1494754200
Humid,9.259319305419922,0.57,13.0826802,"Chennai,India",80.2707184,1000.0,97.0,1494757800
Humid,9.259319305419922,0.6,13.0826802,"Chennai,India",80.2707184,1000.0,95.0,1494761400
Humid,9.259319305419922,0.62,13.0826802,"Chennai,India",80.2707184,1002.7,93.33,1494765000
Humid,9.259319305419922,0.68,13.0826802,"Chennai,India",80.2707184,1000.0,91.0,1494768600
Humid,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1000.0,90.0,1494772200
Humid and Partly Cloudy,9.259319305419922,0.79,13.0826802,"Chennai,India",80.2707184,1005.71,89.84,1494775800
Humid,9.259319305419922,0.83,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494779400
Humid,9.259319305419922,0.83,13.0826802,"Chennai,India",80.2707184,1000.0,88.0,1494783000
Humid and Partly Cloudy,9.259319305419922,0.75,13.0826802,"Chennai,India",80.2707184,1003.84,89.78,1495305000
